# XviD 2pass stat file (core version 1.3.7)
# Please do not modify this file

p 2 110 7181 869 120930 13699
p 2 90 7221 849 108073 13378
p 2 99 7154 907 117790 13677
p 2 105 7159 896 116953 13596
p 2 93 7195 872 104197 13399
p 2 94 7264 802 115270 14078
p 2 46 7294 820 117942 14217
p 2 54 7279 827 97311 13833
p 2 48 7352 760 104022 13951
p 2 46 7229 885 95618 13441
p 2 54 7211 895 79207 12746
p 2 135 7128 897 99878 13349
p 2 140 7126 894 99092 13096
p 2 394 6826 940 93385 14134
p 2 752 6493 915 119614 16154
p 2 875 6373 912 151298 17159
p 2 882 6389 889 164290 17543
p 2 909 6313 938 177540 17799
p 2 831 6418 911 170780 17421
p 2 715 6485 960 178197 17041
p 2 687 6617 856 168707 16978
p 2 669 6659 832 170067 16957
p 2 581 6772 807 183077 16769
p 2 549 6866 745 174422 16549
p 2 340 7095 725 161646 15563
p 2 309 7084 767 146765 15161
p 2 244 7127 789 140605 15041
p 2 199 7167 794 139730 14638
p 2 143 7200 817 115697 13894
p 2 224 7230 706 113720 14427
